dateEpoch,pioneer,settler,technician,engineer,scientist,DW,RAT,OVE,COF,PWO,EXO,PT,KOM,REP,MED,HMS,SCN,ALE,SC,FIM,HSS,PDA,GIN,VG,MEA,LC,WS,WIN,NST
1751976000,1467.0125001743,2671.2500008978,5064.7375028841,16624.750012886,34653.500017282,86.574999809265,153.875,127.5,757.125,314.5,289,519.75,786.5,621.25,1360,2317.5,2030,1210,865.5,1778.75,1846.25,1945,1635,2145,3650,4635,4245,6270,1485
1752062400,1443.0375015121,2652.4000028595,4937.9500057362,16287.250016332,35023.250021096,86.800000190735,154,127.375,731.75,251.375,289.5,525.5,759,639.5,1360,2105,2031.25,1187.5,858.25,1733.75,1845,1945,1635,2022.5,3702.5,4635,4245,6270,1485
1752148800,1440.3000007384,2653.725001907,4930.0687543005,16149.625014104,34307.125019189,86.5625,153,132.125,732.875,247.75,291.25,521.375,768.625,639.875,1360,2105,2035,1188.75,851,1717.5,1860,1945,1635,1900,3601.25,4635,4245,6265,1485
1752235200,1444.1250047162,2677.6625066847,4924.9437614605,16054.625023603,33507.875028718,86.062500953674,153,138,716.75,302.5,292,526.5,791.5,643,1360,2101.25,2040,1188.75,851,1705,1855,1945,1635,1892.5,3490,4635,4245,6250,1480
1752321600,1420.2125008237,2685.2875019386,4896.6812543059,16620.250014048,33180.750019159,84.8125,153,136.25,691.125,276.375,297,531.75,798.75,650.5,1363.75,2092.5,2048.75,1172.5,840.875,1787.5,1851.25,1945,1635,1890,3445,4635,4245,6250,1465
1760529600,1537.8000009917,2772.0000019446,4848.7625045609,16450.750016794,32148.250020146,98.625,154,134,787.5,332.75,304,446.25,849.25,652.5,1230,1760,2210,1230,850.75,1730,2335,2170,1612.5,2215,3355,4950,4450,5710,1395
1760616000,1532.1375018172,2757.812502902,4784.1562559903,16805.625018701,32104.375022054,97.237500190735,152.875,140.75,781.125,353.75,302,450.75,847.25,653.75,1225,1760,2210,1186.25,850,1786.25,2335,2170,1590,2215,3355,4950,4450,5682.5,1395
1760702400,1522.8625010382,2699.8125019521,4769.0187545596,16916.375016775,32025.125020146,96.4375,153.625,135.75,770.125,348.375,302.25,458.5,784.5,655,1207.5,1771.25,2210,1175,849.875,1807.5,2333.75,2170,1570,2210,3350,4950,4450,5655,1395
1760788800,1500.8750002459,2707.7000010144,4820.6250031283,17050.375014842,31987.125018239,96.824999809265,153,126,741.75,338.5,311,471,782.5,660.375,1193.75,1808.75,2210,1216.25,849.375,1827.5,2330,2170,1568.75,2205,3345,4950,4450,5655,1395
1760875200,1504.7875017729,2713.3500029221,4802.9812559579,17065.375018641,31958.187522073,94.987500190735,153.375,124.25,762.875,338.875,319.875,466.5,792.875,660.5,1222.5,1818.75,2210,1192.5,828.25,1830,2325,2170,1571.25,2205,3341.25,4950,4416.25,5655,1425
